order_id,product_id,product_name,category,quantity,unit_price,total_revenue,order_date,ship_date,delivery_date,lead_time_days,supplier_id,supplier_name,country,warehouse_id,inventory_level,reorder_point,status
ORD-02141,P003,Hydraulic Valve,Machinery,365,934.36,341041.4,2024-06-07,2024-06-09,2024-07-24,45,S001,TechSupply Co.,Germany,WH-East,2517,495,shipped
ORD-02142,P007,Aluminium Rod,Metal Parts,54,1910.12,103146.48,2024-02-16,2024-02-17,2024-03-10,22,S005,AsiaManufact Inc.,Japan,WH-West,1797,321,delivered
ORD-02143,P006,Sensor Unit,Electronics,385,338.25,130226.25,2024-02-03,2024-02-08,2024-03-01,22,S003,EuroComponents AG,France,WH-Central,15,71,delivered
ORD-02144,P007,Aluminium Rod,Metal Parts,246,615.16,151329.36,2024-05-24,2024-06-02,2024-07-03,31,S002,PacificParts Ltd.,China,WH-Central,5139,316,returned
ORD-02145,P006,Sensor Unit,Electronics,306,1091.18,333901.08,2024-02-13,2024-02-15,2024-03-08,22,S004,NorthAm Industrial,USA,WH-West,2118,161,delivered
ORD-02146,P005,Conveyor Belt,Machinery,39,487.3,19004.7,2024-03-22,2024-03-25,2024-04-06,12,S002,PacificParts Ltd.,China,WH-North,280,206,shipped
ORD-02147,P002,Steel Bracket,Metal Parts,408,2431.59,992088.72,2023-09-17,2023-09-21,2023-10-28,37,S001,TechSupply Co.,Germany,WH-East,4610,425,delivered
ORD-02148,P008,Safety Helmet,Safety,242,2157.44,522100.48,2024-12-17,2024-12-19,2024-12-29,10,S005,AsiaManufact Inc.,Japan,WH-Central,7315,128,pending
ORD-02149,P007,Aluminium Rod,Metal Parts,354,1319.48,467095.92,2024-09-19,2024-09-29,2024-10-19,20,S005,AsiaManufact Inc.,Japan,WH-Central,2635,313,shipped
ORD-02150,P004,Circuit Board,Electronics,210,57.24,12020.4,2023-08-13,2023-08-20,2023-09-19,30,S001,TechSupply Co.,Germany,WH-Central,2754,411,delivered
ORD-02151,P001,Industrial Pump,Machinery,173,487.51,84339.23,2023-07-21,2023-07-30,2023-08-12,13,S001,TechSupply Co.,Germany,WH-North,6488,146,delivered
ORD-02152,P002,Steel Bracket,Metal Parts,126,2216.31,279255.06,2023-12-01,2023-12-06,2023-12-20,14,S001,TechSupply Co.,Germany,WH-East,3849,331,shipped
ORD-02153,P001,Industrial Pump,Machinery,338,1946.99,658082.62,2024-03-03,2024-03-06,2024-04-17,42,S003,EuroComponents AG,France,WH-Central,1023,80,shipped
ORD-02154,P008,Safety Helmet,Safety,478,613.94,293463.32,2023-06-17,2023-06-24,2023-07-26,32,S004,NorthAm Industrial,USA,WH-Central,3721,140,shipped
ORD-02155,P009,Forklift Battery,Energy,418,1211.71,506494.78,2024-01-30,2024-02-03,2024-02-19,16,S002,PacificParts Ltd.,China,WH-Central,1364,308,shipped
ORD-02156,P006,Sensor Unit,Electronics,233,266.36,62061.88,2024-02-17,2024-02-24,2024-03-09,14,S001,TechSupply Co.,Germany,WH-Central,7111,332,returned
ORD-02157,P005,Conveyor Belt,Machinery,406,396.34,160914.04,2023-07-14,2023-07-23,2023-08-04,12,S001,TechSupply Co.,Germany,WH-North,3696,417,delayed
ORD-02158,P010,Packing Foam,Packaging,460,471.15,216729.0,2024-06-04,2024-06-10,2024-06-27,17,S002,PacificParts Ltd.,China,WH-North,9831,422,shipped
ORD-02159,P002,Steel Bracket,Metal Parts,488,2239.65,1092949.2,2024-12-18,2024-12-25,2024-12-29,4,S005,AsiaManufact Inc.,Japan,WH-West,8077,247,delivered
ORD-02160,P002,Steel Bracket,Metal Parts,4,1588.84,6355.36,2024-01-15,2024-01-18,2024-02-27,40,S001,TechSupply Co.,Germany,WH-West,8818,317,pending
ORD-02161,P002,Steel Bracket,Metal Parts,311,1114.26,346534.86,2024-09-28,2024-10-06,2024-10-17,11,S003,EuroComponents AG,France,WH-South,6713,109,pending
ORD-02162,P008,Safety Helmet,Safety,437,1335.44,583587.28,2024-08-30,2024-09-09,2024-10-08,29,S005,AsiaManufact Inc.,Japan,WH-North,4046,327,delivered
ORD-02163,P005,Conveyor Belt,Machinery,360,980.02,352807.2,2024-11-22,2024-11-25,2024-11-29,4,S003,EuroComponents AG,France,WH-West,6039,406,delivered
ORD-02164,P007,Aluminium Rod,Metal Parts,425,240.03,102012.75,2024-09-18,2024-09-28,2024-10-23,25,S005,AsiaManufact Inc.,Japan,WH-West,5303,279,pending
ORD-02165,P004,Circuit Board,Electronics,167,562.67,93965.89,2024-08-02,2024-08-08,2024-08-21,13,S003,EuroComponents AG,France,WH-Central,4470,393,delivered
ORD-02166,P007,Aluminium Rod,Metal Parts,12,1115.4,13384.8,2023-05-20,2023-05-30,2023-07-09,40,S001,TechSupply Co.,Germany,WH-West,7785,123,shipped
ORD-02167,P010,Packing Foam,Packaging,294,1548.75,455332.5,2023-11-08,2023-11-16,2023-11-23,7,S004,NorthAm Industrial,USA,WH-West,7936,61,shipped
ORD-02168,P009,Forklift Battery,Energy,131,1400.08,183410.48,2024-04-13,2024-04-21,2024-05-13,22,S001,TechSupply Co.,Germany,WH-Central,9354,195,pending
ORD-02169,P007,Aluminium Rod,Metal Parts,434,759.16,329475.44,2023-07-18,2023-07-27,2023-09-06,41,S003,EuroComponents AG,France,WH-North,6733,286,delayed
ORD-02170,P004,Circuit Board,Electronics,205,1834.02,375974.1,2024-10-07,2024-10-11,2024-11-04,24,S003,EuroComponents AG,France,WH-West,8788,463,delivered
ORD-02171,P009,Forklift Battery,Energy,136,728.59,99088.24,2024-08-21,2024-08-22,2024-09-28,37,S001,TechSupply Co.,Germany,WH-West,161,455,delivered
ORD-02172,P010,Packing Foam,Packaging,61,2090.06,127493.66,2023-01-11,2023-01-14,2023-02-06,23,S002,PacificParts Ltd.,China,WH-Central,514,133,pending
ORD-02173,P007,Aluminium Rod,Metal Parts,309,2254.82,696739.38,2024-02-14,2024-02-23,2024-03-15,21,S002,PacificParts Ltd.,China,WH-West,296,480,delivered
ORD-02174,P009,Forklift Battery,Energy,54,1926.58,104035.32,2023-09-16,2023-09-25,2023-10-20,25,S002,PacificParts Ltd.,China,WH-East,8,334,delivered
ORD-02175,P009,Forklift Battery,Energy,248,766.28,190037.44,2024-11-12,2024-11-18,2024-11-23,5,S005,AsiaManufact Inc.,Japan,WH-Central,8861,332,delivered
ORD-02176,P004,Circuit Board,Electronics,178,1042.91,185637.98,2023-09-26,2023-10-05,2023-10-14,9,S005,AsiaManufact Inc.,Japan,WH-Central,3875,57,shipped
ORD-02177,P003,Hydraulic Valve,Machinery,24,1700.74,40817.76,2023-02-18,2023-02-22,2023-02-25,3,S004,NorthAm Industrial,USA,WH-East,6395,439,returned
ORD-02178,P007,Aluminium Rod,Metal Parts,9,2278.35,20505.15,2024-09-02,2024-09-06,2024-10-01,25,S001,TechSupply Co.,Germany,WH-Central,5856,248,returned
ORD-02179,P005,Conveyor Belt,Machinery,278,1664.09,462617.02,2024-08-01,2024-08-09,2024-08-24,15,S001,TechSupply Co.,Germany,WH-Central,4820,271,delivered
ORD-02180,P008,Safety Helmet,Safety,272,1182.9,321748.8,2024-05-06,2024-05-08,2024-05-12,4,S005,AsiaManufact Inc.,Japan,WH-North,6790,499,delivered
ORD-02181,P001,Industrial Pump,Machinery,455,1721.39,783232.45,2023-07-28,2023-08-03,2023-09-02,30,S001,TechSupply Co.,Germany,WH-North,779,168,shipped
ORD-02182,P005,Conveyor Belt,Machinery,305,2345.67,715429.35,2023-09-16,2023-09-26,2023-10-07,11,S003,EuroComponents AG,France,WH-East,6445,297,returned
ORD-02183,P005,Conveyor Belt,Machinery,155,2350.3,364296.5,2024-02-15,2024-02-18,2024-03-15,26,S003,EuroComponents AG,France,WH-West,6190,122,shipped
ORD-02184,P003,Hydraulic Valve,Machinery,447,1196.83,534983.01,2024-09-17,2024-09-24,2024-11-04,41,S001,TechSupply Co.,Germany,WH-East,5167,267,returned
ORD-02185,P003,Hydraulic Valve,Machinery,111,2330.02,258632.22,2023-01-09,2023-01-13,2023-02-06,24,S002,PacificParts Ltd.,China,WH-South,4831,275,delivered
ORD-02186,P001,Industrial Pump,Machinery,148,1713.41,253584.68,2024-02-03,2024-02-12,2024-03-05,22,S003,EuroComponents AG,France,WH-West,5335,240,delivered
ORD-02187,P010,Packing Foam,Packaging,274,566.93,155338.82,2023-06-24,2023-06-28,2023-07-07,9,S002,PacificParts Ltd.,China,WH-Central,100,300,delivered
ORD-02188,P002,Steel Bracket,Metal Parts,86,1755.28,150954.08,2023-12-23,2023-12-25,2024-01-10,16,S002,PacificParts Ltd.,China,WH-East,9763,78,delivered
ORD-02189,P001,Industrial Pump,Machinery,476,1794.24,854058.24,2023-07-09,2023-07-11,2023-07-19,8,S002,PacificParts Ltd.,China,WH-West,7738,171,delivered
ORD-02190,P003,Hydraulic Valve,Machinery,375,619.72,232395.0,2023-10-05,2023-10-14,2023-11-20,37,S004,NorthAm Industrial,USA,WH-West,5677,334,delivered
ORD-02191,P006,Sensor Unit,Electronics,88,1704.76,150018.88,2023-07-05,2023-07-10,2023-08-19,40,S003,EuroComponents AG,France,WH-Central,5673,121,delivered
ORD-02192,P006,Sensor Unit,Electronics,189,1539.29,290925.81,2024-05-29,2024-06-06,2024-06-29,23,S001,TechSupply Co.,Germany,WH-West,7350,84,delivered
ORD-02193,P001,Industrial Pump,Machinery,158,1500.22,237034.76,2024-10-14,2024-10-20,2024-10-26,6,S003,EuroComponents AG,France,WH-North,4232,279,delivered
ORD-02194,P008,Safety Helmet,Safety,183,1932.08,353570.64,2024-01-10,2024-01-14,2024-02-26,43,S003,EuroComponents AG,France,WH-East,4875,274,delivered
ORD-02195,P009,Forklift Battery,Energy,298,754.2,224751.6,2024-04-17,2024-04-23,2024-05-03,10,S003,EuroComponents AG,France,WH-North,9356,285,pending
ORD-02196,P004,Circuit Board,Electronics,171,582.26,99566.46,2024-09-09,2024-09-10,2024-09-26,16,S003,EuroComponents AG,France,WH-East,8364,323,pending
ORD-02197,P001,Industrial Pump,Machinery,448,1969.85,882492.8,2023-08-11,2023-08-13,2023-09-11,29,S002,PacificParts Ltd.,China,WH-South,3293,172,delivered
ORD-02198,P009,Forklift Battery,Energy,260,1339.69,348319.4,2023-02-08,2023-02-16,2023-03-23,35,S005,AsiaManufact Inc.,Japan,WH-South,2868,465,delivered
ORD-02199,P009,Forklift Battery,Energy,101,29.06,2935.06,2024-05-06,2024-05-14,2024-06-20,37,S001,TechSupply Co.,Germany,WH-East,9090,272,pending
ORD-02200,P003,Hydraulic Valve,Machinery,210,820.15,172231.5,2023-05-06,2023-05-11,2023-06-11,31,S003,EuroComponents AG,France,WH-North,3484,217,delivered
ORD-02201,P004,Circuit Board,Electronics,183,1065.02,194898.66,2024-06-08,2024-06-10,2024-07-19,39,S004,NorthAm Industrial,USA,WH-Central,7837,146,delivered
ORD-02202,P005,Conveyor Belt,Machinery,478,410.65,196290.7,2024-05-05,2024-05-12,2024-06-12,31,S003,EuroComponents AG,France,WH-West,6512,351,delivered
ORD-02203,P002,Steel Bracket,Metal Parts,310,1441.1,446741.0,2024-02-10,2024-02-20,2024-03-02,11,S003,EuroComponents AG,France,WH-South,6161,372,delivered
ORD-02204,P007,Aluminium Rod,Metal Parts,405,77.34,31322.7,2024-08-24,2024-09-03,2024-10-12,39,S003,EuroComponents AG,France,WH-East,605,107,delivered
ORD-02205,P001,Industrial Pump,Machinery,9,1330.57,11975.13,2024-05-06,2024-05-16,2024-06-02,17,S005,AsiaManufact Inc.,Japan,WH-Central,3833,476,shipped
ORD-02206,P006,Sensor Unit,Electronics,340,1307.56,444570.4,2024-07-07,2024-07-14,2024-08-24,41,S002,PacificParts Ltd.,China,WH-North,4710,137,shipped
ORD-02207,P005,Conveyor Belt,Machinery,318,1878.95,597506.1,2024-06-10,2024-06-15,2024-07-21,36,S004,NorthAm Industrial,USA,WH-East,7500,348,shipped
ORD-02208,P006,Sensor Unit,Electronics,326,1776.4,579106.4,2024-01-15,2024-01-21,2024-02-24,34,S004,NorthAm Industrial,USA,WH-South,5710,436,shipped
ORD-02209,P009,Forklift Battery,Energy,74,183.29,13563.46,2024-08-29,2024-09-01,2024-09-07,6,S002,PacificParts Ltd.,China,WH-Central,9565,286,shipped
ORD-02210,P009,Forklift Battery,Energy,97,1600.05,155204.85,2023-11-03,2023-11-12,2023-12-18,36,S005,AsiaManufact Inc.,Japan,WH-North,7403,91,pending
ORD-02211,P008,Safety Helmet,Safety,474,825.19,391140.06,2024-06-25,2024-06-30,2024-07-22,22,S001,TechSupply Co.,Germany,WH-East,1620,454,pending
ORD-02212,P005,Conveyor Belt,Machinery,268,266.5,71422.0,2023-06-13,2023-06-20,2023-07-26,36,S002,PacificParts Ltd.,China,WH-West,2985,421,delivered
ORD-02213,P004,Circuit Board,Electronics,59,1939.52,114431.68,2023-12-16,2023-12-25,2024-01-24,30,S001,TechSupply Co.,Germany,WH-South,9471,175,delivered
ORD-02214,P010,Packing Foam,Packaging,455,2053.56,934369.8,2023-12-11,2023-12-12,2024-01-20,39,S004,NorthAm Industrial,USA,WH-Central,9385,372,delivered
ORD-02215,P003,Hydraulic Valve,Machinery,76,1402.88,106618.88,2023-02-18,2023-02-24,2023-03-22,26,S001,TechSupply Co.,Germany,WH-West,6966,266,delivered
ORD-02216,P010,Packing Foam,Packaging,382,1263.96,482832.72,2024-01-18,2024-01-24,2024-02-01,8,S002,PacificParts Ltd.,China,WH-South,338,436,pending
ORD-02217,P008,Safety Helmet,Safety,383,1862.31,713264.73,2024-11-20,2024-11-21,2024-12-19,28,S001,TechSupply Co.,Germany,WH-East,1996,344,delivered
ORD-02218,P004,Circuit Board,Electronics,243,771.9,187571.7,2024-06-29,2024-07-09,2024-07-20,11,S005,AsiaManufact Inc.,Japan,WH-North,5163,228,delivered
ORD-02219,P002,Steel Bracket,Metal Parts,424,1339.85,568096.4,2023-03-02,2023-03-08,2023-04-13,36,S002,PacificParts Ltd.,China,WH-West,1655,488,delivered
ORD-02220,P009,Forklift Battery,Energy,109,1788.01,194893.09,2023-03-04,2023-03-09,2023-03-20,11,S001,TechSupply Co.,Germany,WH-North,3384,255,delivered
ORD-02221,P002,Steel Bracket,Metal Parts,469,1102.48,517063.12,2024-01-24,2024-01-27,2024-02-24,28,S003,EuroComponents AG,France,WH-Central,3555,403,delivered
ORD-02222,P006,Sensor Unit,Electronics,124,1997.21,247654.04,2023-09-09,2023-09-15,2023-10-01,16,S005,AsiaManufact Inc.,Japan,WH-Central,988,410,delivered
ORD-02223,P001,Industrial Pump,Machinery,325,2389.29,776519.25,2024-03-16,2024-03-22,2024-03-30,8,S003,EuroComponents AG,France,WH-Central,7378,390,delivered
ORD-02224,P004,Circuit Board,Electronics,250,1422.41,355602.5,2024-01-20,2024-01-30,2024-02-17,18,S001,TechSupply Co.,Germany,WH-East,5850,227,pending
ORD-02225,P002,Steel Bracket,Metal Parts,338,339.39,114713.82,2024-02-07,2024-02-08,2024-03-21,42,S001,TechSupply Co.,Germany,WH-West,8324,172,delivered
ORD-02226,P008,Safety Helmet,Safety,216,2491.94,538259.04,2023-06-12,2023-06-22,2023-07-29,37,S004,NorthAm Industrial,USA,WH-South,6196,259,delivered
ORD-02227,P001,Industrial Pump,Machinery,414,640.94,265349.16,2024-06-17,2024-06-24,2024-07-02,8,S003,EuroComponents AG,France,WH-South,1125,468,delivered
ORD-02228,P007,Aluminium Rod,Metal Parts,325,2229.65,724636.25,2024-09-30,2024-10-06,2024-11-07,32,S001,TechSupply Co.,Germany,WH-North,5484,324,returned
ORD-02229,P005,Conveyor Belt,Machinery,97,1674.85,162460.45,2024-01-18,2024-01-19,2024-01-29,10,S004,NorthAm Industrial,USA,WH-East,8959,50,delivered
ORD-02230,P003,Hydraulic Valve,Machinery,107,1058.44,113253.08,2023-05-27,2023-06-03,2023-07-07,34,S004,NorthAm Industrial,USA,WH-South,8341,496,delivered
ORD-02231,P002,Steel Bracket,Metal Parts,387,1449.63,561006.81,2024-04-09,2024-04-18,2024-04-28,10,S003,EuroComponents AG,France,WH-East,9698,212,shipped
ORD-02232,P004,Circuit Board,Electronics,206,654.02,134728.12,2023-02-15,2023-02-23,2023-03-24,29,S001,TechSupply Co.,Germany,WH-Central,9942,370,delivered
ORD-02233,P001,Industrial Pump,Machinery,261,1138.59,297171.99,2024-07-03,2024-07-13,2024-08-02,20,S005,AsiaManufact Inc.,Japan,WH-South,4417,496,delivered
ORD-02234,P006,Sensor Unit,Electronics,384,2232.43,857253.12,2023-08-31,2023-09-09,2023-10-03,24,S003,EuroComponents AG,France,WH-North,2224,483,pending
ORD-02235,P008,Safety Helmet,Safety,413,1384.23,571686.99,2023-07-21,2023-07-28,2023-08-01,4,S001,TechSupply Co.,Germany,WH-West,9174,111,delivered
ORD-02236,P002,Steel Bracket,Metal Parts,485,524.62,254440.7,2023-02-05,2023-02-10,2023-02-25,15,S004,NorthAm Industrial,USA,WH-East,8255,439,pending
ORD-02237,P009,Forklift Battery,Energy,334,1869.8,624513.2,2024-07-15,2024-07-23,2024-08-25,33,S001,TechSupply Co.,Germany,WH-Central,8388,163,delivered
ORD-02238,P004,Circuit Board,Electronics,425,631.42,268353.5,2024-05-01,2024-05-02,2024-06-02,31,S002,PacificParts Ltd.,China,WH-West,3810,417,delivered
ORD-02239,P001,Industrial Pump,Machinery,263,2065.63,543260.69,2023-04-26,2023-04-30,2023-05-25,25,S005,AsiaManufact Inc.,Japan,WH-North,6867,61,shipped
ORD-02240,P003,Hydraulic Valve,Machinery,497,103.6,51489.2,2023-12-24,2023-12-27,2024-01-15,19,S005,AsiaManufact Inc.,Japan,WH-South,4292,84,delivered
ORD-02241,P003,Hydraulic Valve,Machinery,237,339.21,80392.77,2024-10-30,2024-11-07,2024-12-02,25,S002,PacificParts Ltd.,China,WH-North,4399,438,shipped
ORD-02242,P005,Conveyor Belt,Machinery,430,1761.87,757604.1,2024-12-07,2024-12-17,2025-01-20,34,S001,TechSupply Co.,Germany,WH-North,1633,339,delivered
ORD-02243,P004,Circuit Board,Electronics,31,1555.35,48215.85,2023-09-03,2023-09-05,2023-10-13,38,S002,PacificParts Ltd.,China,WH-East,5071,100,delivered
ORD-02244,P003,Hydraulic Valve,Machinery,374,1839.77,688073.98,2024-04-21,2024-05-01,2024-05-05,4,S002,PacificParts Ltd.,China,WH-East,7776,127,delivered
ORD-02245,P007,Aluminium Rod,Metal Parts,41,2479.68,101666.88,2023-07-07,2023-07-13,2023-07-27,14,S003,EuroComponents AG,France,WH-Central,4891,456,delivered
ORD-02246,P003,Hydraulic Valve,Machinery,89,1050.94,93533.66,2024-12-11,2024-12-15,2025-01-28,44,S002,PacificParts Ltd.,China,WH-East,1767,323,delivered
ORD-02247,P010,Packing Foam,Packaging,51,1720.42,87741.42,2024-01-27,2024-02-03,2024-03-10,36,S001,TechSupply Co.,Germany,WH-North,3524,75,delivered
ORD-02248,P008,Safety Helmet,Safety,29,2335.95,67742.55,2024-04-04,2024-04-07,2024-05-21,44,S001,TechSupply Co.,Germany,WH-South,2481,448,delivered
ORD-02249,P001,Industrial Pump,Machinery,370,343.18,126976.6,2023-08-31,2023-09-07,2023-10-05,28,S001,TechSupply Co.,Germany,WH-Central,9359,234,delivered
ORD-02250,P004,Circuit Board,Electronics,244,1514.26,369479.44,2023-01-11,2023-01-19,2023-02-12,24,S004,NorthAm Industrial,USA,WH-Central,491,80,shipped
ORD-02251,P002,Steel Bracket,Metal Parts,409,1156.18,472877.62,2024-07-30,2024-07-31,2024-08-03,3,S004,NorthAm Industrial,USA,WH-South,7560,95,delivered
ORD-02252,P004,Circuit Board,Electronics,277,2033.43,563260.11,2023-04-06,2023-04-10,2023-04-19,9,S001,TechSupply Co.,Germany,WH-West,9279,71,delivered
ORD-02253,P009,Forklift Battery,Energy,62,67.25,4169.5,2024-05-22,2024-05-25,2024-06-06,12,S004,NorthAm Industrial,USA,WH-North,4159,211,shipped
ORD-02254,P005,Conveyor Belt,Machinery,281,2020.32,567709.92,2023-04-24,2023-04-27,2023-06-05,39,S004,NorthAm Industrial,USA,WH-North,1120,292,delayed
ORD-02255,P001,Industrial Pump,Machinery,423,567.83,240192.09,2024-02-21,2024-02-24,2024-03-01,6,S004,NorthAm Industrial,USA,WH-East,4940,200,delivered
ORD-02256,P003,Hydraulic Valve,Machinery,74,859.09,63572.66,2024-10-25,2024-10-26,2024-11-23,28,S002,PacificParts Ltd.,China,WH-East,3517,350,delivered
ORD-02257,P005,Conveyor Belt,Machinery,140,766.2,107268.0,2024-11-11,2024-11-21,2024-11-25,4,S001,TechSupply Co.,Germany,WH-South,7308,458,delayed
ORD-02258,P008,Safety Helmet,Safety,329,1565.65,515098.85,2023-08-02,2023-08-09,2023-08-23,14,S002,PacificParts Ltd.,China,WH-West,5174,98,shipped
ORD-02259,P004,Circuit Board,Electronics,419,753.77,315829.63,2024-10-29,2024-11-08,2024-12-10,32,S002,PacificParts Ltd.,China,WH-West,9129,62,delivered
ORD-02260,P003,Hydraulic Valve,Machinery,180,284.31,51175.8,2024-01-03,2024-01-12,2024-02-21,40,S003,EuroComponents AG,France,WH-East,607,117,pending
ORD-02261,P002,Steel Bracket,Metal Parts,473,2104.78,995560.94,2023-11-24,2023-12-04,2024-01-10,37,S001,TechSupply Co.,Germany,WH-Central,2797,462,shipped
ORD-02262,P007,Aluminium Rod,Metal Parts,411,1341.97,551549.67,2024-12-20,2024-12-30,2025-01-20,21,S005,AsiaManufact Inc.,Japan,WH-West,6776,180,delayed
ORD-02263,P008,Safety Helmet,Safety,110,1161.7,127787.0,2024-06-10,2024-06-13,2024-07-12,29,S005,AsiaManufact Inc.,Japan,WH-West,963,54,pending
ORD-02264,P009,Forklift Battery,Energy,384,580.65,222969.6,2023-09-23,2023-10-02,2023-10-06,4,S005,AsiaManufact Inc.,Japan,WH-East,9133,95,delivered
ORD-02265,P010,Packing Foam,Packaging,67,218.96,14670.32,2023-10-26,2023-11-05,2023-12-17,42,S001,TechSupply Co.,Germany,WH-Central,4927,72,delivered
ORD-02266,P001,Industrial Pump,Machinery,312,2405.06,750378.72,2024-06-25,2024-07-02,2024-07-17,15,S004,NorthAm Industrial,USA,WH-Central,2094,476,shipped
ORD-02267,P004,Circuit Board,Electronics,139,1125.37,156426.43,2023-10-03,2023-10-10,2023-11-14,35,S003,EuroComponents AG,France,WH-South,640,308,delivered
ORD-02268,P003,Hydraulic Valve,Machinery,141,1082.08,152573.28,2024-06-24,2024-06-30,2024-07-29,29,S001,TechSupply Co.,Germany,WH-South,2425,415,shipped
ORD-02269,P001,Industrial Pump,Machinery,444,41.29,18332.76,2023-07-24,2023-07-27,2023-08-30,34,S002,PacificParts Ltd.,China,WH-North,5387,50,delayed
ORD-02270,P004,Circuit Board,Electronics,193,625.42,120706.06,2023-01-19,2023-01-28,2023-03-07,38,S002,PacificParts Ltd.,China,WH-North,4779,430,delivered
ORD-02271,P007,Aluminium Rod,Metal Parts,265,1305.13,345859.45,2024-09-18,2024-09-19,2024-09-22,3,S004,NorthAm Industrial,USA,WH-South,9308,96,shipped
ORD-02272,P002,Steel Bracket,Metal Parts,489,2140.41,1046660.49,2023-01-03,2023-01-13,2023-01-17,4,S003,EuroComponents AG,France,WH-North,1512,246,delivered
ORD-02273,P010,Packing Foam,Packaging,380,2080.01,790403.8,2024-05-21,2024-05-29,2024-06-13,15,S002,PacificParts Ltd.,China,WH-South,8715,445,delivered
ORD-02274,P010,Packing Foam,Packaging,154,1360.6,209532.4,2023-01-10,2023-01-16,2023-02-22,37,S004,NorthAm Industrial,USA,WH-Central,1346,487,delivered
ORD-02275,P009,Forklift Battery,Energy,26,62.53,1625.78,2024-02-02,2024-02-03,2024-02-21,18,S004,NorthAm Industrial,USA,WH-West,9776,467,delayed
ORD-02276,P010,Packing Foam,Packaging,456,246.47,112390.32,2023-09-13,2023-09-15,2023-10-15,30,S005,AsiaManufact Inc.,Japan,WH-East,4002,278,shipped
ORD-02277,P002,Steel Bracket,Metal Parts,285,1616.18,460611.3,2023-11-22,2023-12-02,2023-12-10,8,S001,TechSupply Co.,Germany,WH-Central,4245,218,returned
ORD-02278,P009,Forklift Battery,Energy,97,1591.63,154388.11,2023-11-13,2023-11-14,2023-11-26,12,S002,PacificParts Ltd.,China,WH-Central,197,85,delayed
ORD-02279,P006,Sensor Unit,Electronics,16,1118.96,17903.36,2023-10-12,2023-10-19,2023-11-17,29,S002,PacificParts Ltd.,China,WH-East,6145,344,pending
ORD-02280,P010,Packing Foam,Packaging,222,1106.83,245716.26,2024-12-21,2024-12-28,2025-01-17,20,S005,AsiaManufact Inc.,Japan,WH-East,879,98,delivered
ORD-02281,P001,Industrial Pump,Machinery,362,1926.13,697259.06,2024-10-21,2024-10-24,2024-10-28,4,S005,AsiaManufact Inc.,Japan,WH-South,1500,402,delivered
ORD-02282,P009,Forklift Battery,Energy,473,1918.81,907597.13,2024-06-09,2024-06-19,2024-07-20,31,S002,PacificParts Ltd.,China,WH-South,18,126,shipped
ORD-02283,P007,Aluminium Rod,Metal Parts,135,1723.62,232688.7,2024-05-27,2024-06-04,2024-06-11,7,S002,PacificParts Ltd.,China,WH-North,2227,289,delivered
ORD-02284,P004,Circuit Board,Electronics,233,48.41,11279.53,2023-06-13,2023-06-19,2023-07-06,17,S003,EuroComponents AG,France,WH-South,4827,94,delivered
ORD-02285,P003,Hydraulic Valve,Machinery,360,833.38,300016.8,2024-07-27,2024-08-05,2024-08-16,11,S005,AsiaManufact Inc.,Japan,WH-North,8994,109,delayed
ORD-02286,P007,Aluminium Rod,Metal Parts,10,720.73,7207.3,2023-12-02,2023-12-12,2024-01-06,25,S001,TechSupply Co.,Germany,WH-South,6513,108,pending
ORD-02287,P001,Industrial Pump,Machinery,219,1023.95,224245.05,2023-08-13,2023-08-18,2023-08-24,6,S001,TechSupply Co.,Germany,WH-West,881,93,shipped
ORD-02288,P003,Hydraulic Valve,Machinery,46,1809.9,83255.4,2024-04-14,2024-04-15,2024-04-23,8,S005,AsiaManufact Inc.,Japan,WH-South,2879,152,delivered
ORD-02289,P003,Hydraulic Valve,Machinery,336,2261.6,759897.6,2023-04-02,2023-04-03,2023-04-14,11,S005,AsiaManufact Inc.,Japan,WH-West,8722,416,delivered
ORD-02290,P006,Sensor Unit,Electronics,490,2038.17,998703.3,2024-03-21,2024-03-25,2024-04-17,23,S001,TechSupply Co.,Germany,WH-West,4236,209,shipped
ORD-02291,P007,Aluminium Rod,Metal Parts,113,2131.06,240809.78,2023-05-28,2023-06-04,2023-07-05,31,S001,TechSupply Co.,Germany,WH-East,4912,246,shipped
ORD-02292,P001,Industrial Pump,Machinery,256,1799.35,460633.6,2023-08-31,2023-09-06,2023-09-09,3,S001,TechSupply Co.,Germany,WH-Central,3358,424,delivered
ORD-02293,P005,Conveyor Belt,Machinery,43,1230.47,52910.21,2023-12-25,2024-01-01,2024-02-08,38,S004,NorthAm Industrial,USA,WH-South,6714,323,delivered
ORD-02294,P003,Hydraulic Valve,Machinery,343,2382.02,817032.86,2024-11-26,2024-12-04,2024-12-15,11,S002,PacificParts Ltd.,China,WH-East,6459,281,pending
ORD-02295,P001,Industrial Pump,Machinery,478,1748.48,835773.44,2024-12-21,2024-12-27,2025-01-23,27,S005,AsiaManufact Inc.,Japan,WH-West,6556,128,pending
ORD-02296,P003,Hydraulic Valve,Machinery,437,1366.72,597256.64,2024-09-28,2024-10-05,2024-11-05,31,S003,EuroComponents AG,France,WH-North,8366,488,delayed
ORD-02297,P005,Conveyor Belt,Machinery,297,154.92,46011.24,2023-03-24,2023-03-27,2023-05-11,45,S005,AsiaManufact Inc.,Japan,WH-East,3402,235,delivered
